ResponseID,ExtendedSessionID,UserID,ScenarioOrder,Intervention,PedPed,Barrier,CrossingSignal,AttributeLevel,ScenarioTypeStrict,ScenarioType,DefaultChoice,NonDefaultChoice,DefaultChoiceIsOmission,NumberOfCharacters,DiffNumberOFCharacters,Saved,Template,DescriptionShown,LeftHand,UserCountry3,PersonaGroup,PersonaCluster,PersonaNationality,Man,Woman,Pregnant,Stroller,OldMan,OldWoman,Boy,Girl,Homeless,LargeWoman,LargeMan,Criminal,MaleExecutive,FemaleExecutive,FemaleAthlete,MaleAthlete,FemaleDoctor,MaleDoctor,Dog,Cat
res_00001584_1,chatbot_extended,chatbot,0,1,0,1,0,Pets,Species,Species,,,,2,0,1,desktop,1,1,HKG,East_HongKonger,East,HongKonger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
res_00001584_2,chatbot_extended,chatbot,0,0,0,0,0,Hoomans,Species,Species,,,,2,0,0,desktop,1,0,HKG,East_HongKonger,East,HongKonger,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
res_00001585_1,chatbot_extended,chatbot,0,1,0,1,0,Hoomans,Species,Species,,,,4,0,0,desktop,1,1,HKG,East_HongKonger,East,HongKonger,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
res_00001585_2,chatbot_extended,chatbot,0,0,0,0,2,Pets,Species,Species,,,,4,0,1,desktop,1,0,HKG,East_HongKonger,East,HongKonger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
res_00001586_1,chatbot_extended,chatbot,0,0,1,0,0,Hoomans,Species,Species,,,,4,0,0,desktop,1,1,HKG,East_HongKonger,East,HongKonger,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
res_00001586_2,chatbot_extended,chatbot,0,1,1,0,0,Pets,Species,Species,,,,4,0,1,desktop,1,0,HKG,East_HongKonger,East,HongKonger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
res_00001587_1,chatbot_extended,chatbot,0,0,0,1,0,Male,Gender,Gender,,,,2,0,0,desktop,1,1,HKG,East_HongKonger,East,HongKonger,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
res_00001587_2,chatbot_extended,chatbot,0,1,0,0,2,Female,Gender,Gender,,,,2,0,1,desktop,1,0,HKG,East_HongKonger,East,HongKonger,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
res_00001588_1,chatbot_extended,chatbot,0,1,1,0,0,Low,Social Value,Social Value,,,,2,0,0,desktop,1,1,HKG,East_HongKonger,East,HongKonger,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
res_00001588_2,chatbot_extended,chatbot,0,0,1,0,0,High,Social Value,Social Value,,,,2,0,1,desktop,1,0,HKG,East_HongKonger,East,HongKonger,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
res_00001589_1,chatbot_extended,chatbot,0,0,0,1,0,Fat,Fitness,Fitness,,,,3,0,0,desktop,1,1,HKG,East_HongKonger,East,HongKonger,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
res_00001589_2,chatbot_extended,chatbot,0,1,0,0,0,Fit,Fitness,Fitness,,,,3,0,1,desktop,1,0,HKG,East_HongKonger,East,HongKonger,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
res_00001590_1,chatbot_extended,chatbot,0,1,0,1,0,Low,Social Value,Social Value,,,,5,0,0,desktop,1,1,HKG,East_HongKonger,East,HongKonger,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
res_00001590_2,chatbot_extended,chatbot,0,0,0,0,0,High,Social Value,Social Value,,,,5,0,1,desktop,1,0,HKG,East_HongKonger,East,HongKonger,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
res_00001591_1,chatbot_extended,chatbot,0,0,0,1,0,Pets,Species,Species,,,,3,0,1,desktop,1,1,HKG,East_HongKonger,East,HongKonger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
res_00001591_2,chatbot_extended,chatbot,0,1,0,0,1,Hoomans,Species,Species,,,,3,0,0,desktop,1,0,HKG,East_HongKonger,East,HongKonger,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
res_00001592_1,chatbot_extended,chatbot,0,0,1,0,0,Young,Age,Age,,,,1,0,0,desktop,1,1,HKG,East_HongKonger,East,HongKonger,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
res_00001592_2,chatbot_extended,chatbot,0,1,1,0,0,Old,Age,Age,,,,1,0,1,desktop,1,0,HKG,East_HongKonger,East,HongKonger,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00001593_1,chatbot_extended,chatbot,0,0,1,0,2,Female,Gender,Gender,,,,1,0,0,desktop,1,1,HKG,East_HongKonger,East,HongKonger,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00001593_2,chatbot_extended,chatbot,0,1,1,0,1,Male,Gender,Gender,,,,1,0,1,desktop,1,0,HKG,East_HongKonger,East,HongKonger,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00001594_1,chatbot_extended,chatbot,0,0,1,0,2,Young,Age,Age,,,,2,0,0,desktop,1,1,HKG,East_HongKonger,East,HongKonger,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
res_00001594_2,chatbot_extended,chatbot,0,1,1,0,1,Old,Age,Age,,,,2,0,1,desktop,1,0,HKG,East_HongKonger,East,HongKonger,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00001595_1,chatbot_extended,chatbot,0,0,0,1,0,Less,Utilitarian,Utilitarian,,,,4,1,0,desktop,1,1,HKG,East_HongKonger,East,HongKonger,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
res_00001595_2,chatbot_extended,chatbot,0,1,0,0,1,More,Utilitarian,Utilitarian,,,,5,1,1,desktop,1,0,HKG,East_HongKonger,East,HongKonger,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1
res_00001596_1,chatbot_extended,chatbot,0,0,0,1,0,Low,Social Value,Social Value,,,,2,0,0,desktop,1,1,HKG,East_HongKonger,East,HongKonger,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
res_00001596_2,chatbot_extended,chatbot,0,1,0,0,1,High,Social Value,Social Value,,,,2,0,1,desktop,1,0,HKG,East_HongKonger,East,HongKonger,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
res_00001597_1,chatbot_extended,chatbot,0,0,0,1,0,Male,Gender,Gender,,,,1,0,1,desktop,1,1,HKG,East_HongKonger,East,HongKonger,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00001597_2,chatbot_extended,chatbot,0,1,0,0,1,Female,Gender,Gender,,,,1,0,0,desktop,1,0,HKG,East_HongKonger,East,HongKonger,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00001598_1,chatbot_extended,chatbot,0,1,0,1,0,More,Utilitarian,Utilitarian,,,,5,3,0,desktop,1,1,HKG,East_HongKonger,East,HongKonger,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0
res_00001598_2,chatbot_extended,chatbot,0,0,0,0,1,Less,Utilitarian,Utilitarian,,,,2,3,1,desktop,1,0,HKG,East_HongKonger,East,HongKonger,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
res_00001599_1,chatbot_extended,chatbot,0,0,1,0,1,Less,Utilitarian,Utilitarian,,,,3,2,0,desktop,1,1,HKG,East_HongKonger,East,HongKonger,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
res_00001599_2,chatbot_extended,chatbot,0,1,1,0,2,More,Utilitarian,Utilitarian,,,,5,2,1,desktop,1,0,HKG,East_HongKonger,East,HongKonger,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
res_00001600_1,chatbot_extended,chatbot,0,0,0,1,0,Hoomans,Species,Species,,,,3,0,0,desktop,1,1,TWN,East_Taiwanese,East,Taiwanese,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
res_00001600_2,chatbot_extended,chatbot,0,1,0,0,0,Pets,Species,Species,,,,3,0,1,desktop,1,0,TWN,East_Taiwanese,East,Taiwanese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
res_00001601_1,chatbot_extended,chatbot,0,0,0,1,0,Male,Gender,Gender,,,,2,0,0,desktop,1,1,TWN,East_Taiwanese,East,Taiwanese,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00001601_2,chatbot_extended,chatbot,0,1,0,0,2,Female,Gender,Gender,,,,2,0,1,desktop,1,0,TWN,East_Taiwanese,East,Taiwanese,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
res_00001602_1,chatbot_extended,chatbot,0,1,1,0,2,Young,Age,Age,,,,1,0,0,desktop,1,1,TWN,East_Taiwanese,East,Taiwanese,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
res_00001602_2,chatbot_extended,chatbot,0,0,1,0,1,Old,Age,Age,,,,1,0,1,desktop,1,0,TWN,East_Taiwanese,East,Taiwanese,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00001603_1,chatbot_extended,chatbot,0,1,0,1,0,Pets,Species,Species,,,,1,0,1,desktop,1,1,TWN,East_Taiwanese,East,Taiwanese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
res_00001603_2,chatbot_extended,chatbot,0,0,0,0,1,Hoomans,Species,Species,,,,1,0,0,desktop,1,0,TWN,East_Taiwanese,East,Taiwanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00001604_1,chatbot_extended,chatbot,0,0,1,0,0,Hoomans,Species,Species,,,,2,0,0,desktop,1,1,TWN,East_Taiwanese,East,Taiwanese,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
res_00001604_2,chatbot_extended,chatbot,0,1,1,0,0,Pets,Species,Species,,,,2,0,1,desktop,1,0,TWN,East_Taiwanese,East,Taiwanese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
res_00001605_1,chatbot_extended,chatbot,0,0,0,1,0,Fat,Fitness,Fitness,,,,5,0,0,desktop,1,1,TWN,East_Taiwanese,East,Taiwanese,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
res_00001605_2,chatbot_extended,chatbot,0,1,0,0,0,Fit,Fitness,Fitness,,,,5,0,1,desktop,1,0,TWN,East_Taiwanese,East,Taiwanese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
res_00001606_1,chatbot_extended,chatbot,0,0,0,1,0,Old,Age,Age,,,,1,0,1,desktop,1,1,TWN,East_Taiwanese,East,Taiwanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00001606_2,chatbot_extended,chatbot,0,1,0,0,1,Young,Age,Age,,,,1,0,0,desktop,1,0,TWN,East_Taiwanese,East,Taiwanese,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
res_00001607_1,chatbot_extended,chatbot,0,0,0,1,0,Fat,Fitness,Fitness,,,,4,0,0,desktop,1,1,TWN,East_Taiwanese,East,Taiwanese,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
res_00001607_2,chatbot_extended,chatbot,0,1,0,0,0,Fit,Fitness,Fitness,,,,4,0,1,desktop,1,0,TWN,East_Taiwanese,East,Taiwanese,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
res_00001608_1,chatbot_extended,chatbot,0,0,0,1,0,Hoomans,Species,Species,,,,5,0,0,desktop,1,1,TWN,East_Taiwanese,East,Taiwanese,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
res_00001608_2,chatbot_extended,chatbot,0,1,0,0,0,Pets,Species,Species,,,,5,0,1,desktop,1,0,TWN,East_Taiwanese,East,Taiwanese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
res_00001609_1,chatbot_extended,chatbot,0,1,1,0,1,Less,Utilitarian,Utilitarian,,,,2,2,0,desktop,1,1,TWN,East_Taiwanese,East,Taiwanese,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
res_00001609_2,chatbot_extended,chatbot,0,0,1,0,2,More,Utilitarian,Utilitarian,,,,4,2,1,desktop,1,0,TWN,East_Taiwanese,East,Taiwanese,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
res_00001610_1,chatbot_extended,chatbot,0,0,1,0,0,Female,Gender,Gender,,,,4,0,0,desktop,1,1,TWN,East_Taiwanese,East,Taiwanese,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
res_00001610_2,chatbot_extended,chatbot,0,1,1,0,0,Male,Gender,Gender,,,,4,0,1,desktop,1,0,TWN,East_Taiwanese,East,Taiwanese,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
res_00001611_1,chatbot_extended,chatbot,0,0,0,1,0,Hoomans,Species,Species,,,,1,0,0,desktop,1,1,TWN,East_Taiwanese,East,Taiwanese,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
res_00001611_2,chatbot_extended,chatbot,0,1,0,0,0,Pets,Species,Species,,,,1,0,1,desktop,1,0,TWN,East_Taiwanese,East,Taiwanese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
res_00001612_1,chatbot_extended,chatbot,0,0,1,0,0,Hoomans,Species,Species,,,,1,0,0,desktop,1,1,TWN,East_Taiwanese,East,Taiwanese,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
res_00001612_2,chatbot_extended,chatbot,0,1,1,0,0,Pets,Species,Species,,,,1,0,1,desktop,1,0,TWN,East_Taiwanese,East,Taiwanese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
res_00001613_1,chatbot_extended,chatbot,0,0,1,0,1,Female,Gender,Gender,,,,2,0,0,desktop,1,1,TWN,East_Taiwanese,East,Taiwanese,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
res_00001613_2,chatbot_extended,chatbot,0,1,1,0,2,Male,Gender,Gender,,,,2,0,1,desktop,1,0,TWN,East_Taiwanese,East,Taiwanese,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
res_00001614_1,chatbot_extended,chatbot,0,1,0,1,0,Less,Utilitarian,Utilitarian,,,,4,1,0,desktop,1,1,TWN,East_Taiwanese,East,Taiwanese,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
res_00001614_2,chatbot_extended,chatbot,0,0,0,0,1,More,Utilitarian,Utilitarian,,,,5,1,1,desktop,1,0,TWN,East_Taiwanese,East,Taiwanese,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
res_00001615_1,chatbot_extended,chatbot,0,0,1,0,2,Fat,Fitness,Fitness,,,,2,0,0,desktop,1,1,TWN,East_Taiwanese,East,Taiwanese,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
res_00001615_2,chatbot_extended,chatbot,0,1,1,0,1,Fit,Fitness,Fitness,,,,2,0,1,desktop,1,0,TWN,East_Taiwanese,East,Taiwanese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
res_00001616_1,chatbot_extended,chatbot,0,0,0,1,0,Female,Gender,Gender,,,,5,0,0,desktop,1,1,TWN,East_Taiwanese,East,Taiwanese,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
res_00001616_2,chatbot_extended,chatbot,0,1,0,0,1,Male,Gender,Gender,,,,5,0,1,desktop,1,0,TWN,East_Taiwanese,East,Taiwanese,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
res_00001617_1,chatbot_extended,chatbot,0,1,1,0,1,Female,Gender,Gender,,,,2,0,0,desktop,1,1,TWN,East_Taiwanese,East,Taiwanese,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
res_00001617_2,chatbot_extended,chatbot,0,0,1,0,2,Male,Gender,Gender,,,,2,0,1,desktop,1,0,TWN,East_Taiwanese,East,Taiwanese,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
res_00001618_1,chatbot_extended,chatbot,0,1,0,1,0,Low,Social Value,Social Value,,,,3,0,0,desktop,1,1,TWN,East_Taiwanese,East,Taiwanese,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
res_00001618_2,chatbot_extended,chatbot,0,0,0,0,1,High,Social Value,Social Value,,,,3,0,1,desktop,1,0,TWN,East_Taiwanese,East,Taiwanese,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
res_00001619_1,chatbot_extended,chatbot,0,1,1,0,0,Fat,Fitness,Fitness,,,,4,0,0,desktop,1,1,TWN,East_Taiwanese,East,Taiwanese,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
res_00001619_2,chatbot_extended,chatbot,0,0,1,0,0,Fit,Fitness,Fitness,,,,4,0,1,desktop,1,0,TWN,East_Taiwanese,East,Taiwanese,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
res_00001620_1,chatbot_extended,chatbot,0,0,1,0,2,Young,Age,Age,,,,5,0,0,desktop,1,1,TWN,East_Taiwanese,East,Taiwanese,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
res_00001620_2,chatbot_extended,chatbot,0,1,1,0,1,Old,Age,Age,,,,5,0,1,desktop,1,0,TWN,East_Taiwanese,East,Taiwanese,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00001621_1,chatbot_extended,chatbot,0,1,0,1,0,Less,Utilitarian,Utilitarian,,,,4,1,0,desktop,1,1,TWN,East_Taiwanese,East,Taiwanese,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0
res_00001621_2,chatbot_extended,chatbot,0,0,0,0,0,More,Utilitarian,Utilitarian,,,,5,1,1,desktop,1,0,TWN,East_Taiwanese,East,Taiwanese,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0
res_00001622_1,chatbot_extended,chatbot,0,0,0,1,0,High,Social Value,Social Value,,,,4,0,0,desktop,1,1,TWN,East_Taiwanese,East,Taiwanese,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
res_00001622_2,chatbot_extended,chatbot,0,1,0,0,0,Low,Social Value,Social Value,,,,4,0,1,desktop,1,0,TWN,East_Taiwanese,East,Taiwanese,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
res_00001623_1,chatbot_extended,chatbot,0,1,1,0,0,Female,Gender,Gender,,,,1,0,0,desktop,1,1,TWN,East_Taiwanese,East,Taiwanese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
res_00001623_2,chatbot_extended,chatbot,0,0,1,0,0,Male,Gender,Gender,,,,1,0,1,desktop,1,0,TWN,East_Taiwanese,East,Taiwanese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
res_00001624_1,chatbot_extended,chatbot,0,0,1,0,2,Hoomans,Species,Species,,,,4,0,0,desktop,1,1,TWN,East_Taiwanese,East,Taiwanese,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
res_00001624_2,chatbot_extended,chatbot,0,1,1,0,1,Pets,Species,Species,,,,4,0,1,desktop,1,0,TWN,East_Taiwanese,East,Taiwanese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
res_00001625_1,chatbot_extended,chatbot,0,0,0,1,0,Fit,Fitness,Fitness,,,,5,0,0,desktop,1,1,TWN,East_Taiwanese,East,Taiwanese,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
res_00001625_2,chatbot_extended,chatbot,0,1,0,0,0,Fat,Fitness,Fitness,,,,5,0,1,desktop,1,0,TWN,East_Taiwanese,East,Taiwanese,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
res_00001626_1,chatbot_extended,chatbot,0,1,1,0,1,Young,Age,Age,,,,4,0,0,desktop,1,1,TWN,East_Taiwanese,East,Taiwanese,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
res_00001626_2,chatbot_extended,chatbot,0,0,1,0,2,Old,Age,Age,,,,4,0,1,desktop,1,0,TWN,East_Taiwanese,East,Taiwanese,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00001627_1,chatbot_extended,chatbot,0,0,0,1,0,Young,Age,Age,,,,4,0,1,desktop,1,1,TWN,East_Taiwanese,East,Taiwanese,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
res_00001627_2,chatbot_extended,chatbot,0,1,0,0,0,Old,Age,Age,,,,4,0,0,desktop,1,0,TWN,East_Taiwanese,East,Taiwanese,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00001628_1,chatbot_extended,chatbot,0,0,0,1,0,Male,Gender,Gender,,,,4,0,0,desktop,1,1,TWN,East_Taiwanese,East,Taiwanese,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
res_00001628_2,chatbot_extended,chatbot,0,1,0,0,2,Female,Gender,Gender,,,,4,0,1,desktop,1,0,TWN,East_Taiwanese,East,Taiwanese,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
res_00001629_1,chatbot_extended,chatbot,0,1,1,0,2,Young,Age,Age,,,,1,0,0,desktop,1,1,TWN,East_Taiwanese,East,Taiwanese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00001629_2,chatbot_extended,chatbot,0,0,1,0,1,Old,Age,Age,,,,1,0,1,desktop,1,0,TWN,East_Taiwanese,East,Taiwanese,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00001630_1,chatbot_extended,chatbot,0,1,1,0,0,Fat,Fitness,Fitness,,,,4,0,0,desktop,1,1,TWN,East_Taiwanese,East,Taiwanese,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
res_00001630_2,chatbot_extended,chatbot,0,0,1,0,0,Fit,Fitness,Fitness,,,,4,0,1,desktop,1,0,TWN,East_Taiwanese,East,Taiwanese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
res_00001631_1,chatbot_extended,chatbot,0,1,1,0,1,Female,Gender,Gender,,,,2,0,0,desktop,1,1,TWN,East_Taiwanese,East,Taiwanese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
res_00001631_2,chatbot_extended,chatbot,0,0,1,0,2,Male,Gender,Gender,,,,2,0,1,desktop,1,0,TWN,East_Taiwanese,East,Taiwanese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
res_00001632_1,chatbot_extended,chatbot,0,1,1,0,2,Low,Social Value,Social Value,,,,1,0,0,desktop,1,1,TWN,East_Taiwanese,East,Taiwanese,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
res_00001632_2,chatbot_extended,chatbot,0,0,1,0,1,High,Social Value,Social Value,,,,1,0,1,desktop,1,0,TWN,East_Taiwanese,East,Taiwanese,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00001633_1,chatbot_extended,chatbot,0,1,1,0,0,Hoomans,Species,Species,,,,2,0,0,desktop,1,1,TWN,East_Taiwanese,East,Taiwanese,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00001633_2,chatbot_extended,chatbot,0,0,1,0,0,Pets,Species,Species,,,,2,0,1,desktop,1,0,TWN,East_Taiwanese,East,Taiwanese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
res_00001634_1,chatbot_extended,chatbot,0,0,0,1,0,Less,Utilitarian,Utilitarian,,,,3,2,0,desktop,1,1,TWN,East_Taiwanese,East,Taiwanese,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
res_00001634_2,chatbot_extended,chatbot,0,1,0,0,2,More,Utilitarian,Utilitarian,,,,5,2,1,desktop,1,0,TWN,East_Taiwanese,East,Taiwanese,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
res_00001635_1,chatbot_extended,chatbot,0,1,1,0,2,Female,Gender,Gender,,,,2,0,0,desktop,1,1,TWN,East_Taiwanese,East,Taiwanese,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
res_00001635_2,chatbot_extended,chatbot,0,0,1,0,1,Male,Gender,Gender,,,,2,0,1,desktop,1,0,TWN,East_Taiwanese,East,Taiwanese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
res_00001636_1,chatbot_extended,chatbot,0,0,1,0,0,Young,Age,Age,,,,2,0,0,desktop,1,1,TWN,East_Taiwanese,East,Taiwanese,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00001636_2,chatbot_extended,chatbot,0,1,1,0,0,Old,Age,Age,,,,2,0,1,desktop,1,0,TWN,East_Taiwanese,East,Taiwanese,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
res_00001637_1,chatbot_extended,chatbot,0,1,1,0,1,Fat,Fitness,Fitness,,,,2,0,0,desktop,1,1,TWN,East_Taiwanese,East,Taiwanese,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
res_00001637_2,chatbot_extended,chatbot,0,0,1,0,2,Fit,Fitness,Fitness,,,,2,0,1,desktop,1,0,TWN,East_Taiwanese,East,Taiwanese,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
res_00001638_1,chatbot_extended,chatbot,0,1,0,1,0,High,Social Value,Social Value,,,,3,0,0,desktop,1,1,TWN,East_Taiwanese,East,Taiwanese,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
res_00001638_2,chatbot_extended,chatbot,0,0,0,0,2,Low,Social Value,Social Value,,,,3,0,1,desktop,1,0,TWN,East_Taiwanese,East,Taiwanese,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
res_00001639_1,chatbot_extended,chatbot,0,1,1,0,1,Low,Social Value,Social Value,,,,2,0,1,desktop,1,1,TWN,East_Taiwanese,East,Taiwanese,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
res_00001639_2,chatbot_extended,chatbot,0,0,1,0,2,High,Social Value,Social Value,,,,2,0,0,desktop,1,0,TWN,East_Taiwanese,East,Taiwanese,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
